Ir,CdTe,M_i_Te_site,1.14,3.126,0,0,6,9,0.75,3,4,0.63,192.22,1.27,880,1.357,150,2.2,77,3
I,CdTe,M_Cd,0.796,2.216,2,3,5,17,0,0,4,1.25,14.4945,-0.08,140.7,-0.159,295.3,0.97,5,5
Os,CdTe,M_Te,-0.676,0.509,-2,1,6,8,1,4,0,-0.34,62.6,-0.1,-29.2,-0.26,-80.15,0.1,24,2
W,CdTe,M_i_Cd_site,0.795,2.214,0,2,6,6,0.25,4,3,0.6,183.85,1.3,770,1.37,60,2.36,74,6
Br,CdS,M_S,-0.379,0.685,-2,0,4,17,1,4,0,1.67,47.838,0.12,140.32,-0.13,124.18,0.38,19,1
Te,CdTe,M_Te,1.992,7.333,-2,-3,5,16,1,4,0,0,0,0,0,0,0,0,0,0
Cr,CdTe,M_Cd,0.124,1.132,2,3,4,6,0,0,4,-0.33,-60.414,-0.23,-214.9,-0.24,64,-0.03,-24,4
P,CdTe,M_i_Cd_site,0.022,1.022,0,3,3,15,0.25,4,3,0.17,30.97376,1.06,1011.7,1.28,71.7,2.19,15,5
Sn,CdTe,M_Cd,-0.703,0.495,2,5,5,14,0,0,4,-0.24,6.3,0,-159.1,0.131,121,0.27,2,2
N,CdTe,M_Te,1.444,4.236,-2,-3,2,15,1,4,0,0.74,-113.5933,-0.61,533.1,-0.68,-197.15,0.94,-45,-1
O,CdTe,M_Te,1.371,3.939,-2,-3,2,16,1,4,0,0.43,-111.6006,-0.63,444.7,-0.87,-49.05,1.34,-44,-4
Au,CdTe,M_Te,0.979,2.662,-2,-1,6,11,1,4,0,-0.12,69.3665,-0.02,20.9,-0.158,32.59,0.44,27,-3
B,CdSe,M_i_Se_site,2.828,16.92,0,-2,2,13,0.75,3,4,0.23,10.811,0.82,800.6,0.98,27,2.04,5,3
Se,CdSe,M_i_Cd_site,0.585,1.796,0,1,4,16,0.25,4,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Ir,CdTe,M_Te,1.692,5.432,-2,-3,6,9,1,4,0,-0.34,64.62,-0.09,10.8,-0.243,-40.15,0.1,25,-3
Ru,CdTe,M_i_old,0.823,2.278,0,1,5,8,0.5,3,3,0.62,101.07,1.25,711,1.325,110,2.2,44,8
Pt,CdS,M_i_old,1.983,7.266,0,0,6,10,0.5,3,3,0.63,195.08,1.3,870,1.38,205.3,2.28,78,4
Na,CdTe,M_i_old,1.785,5.961,0,0,3,1,0.5,3,3,1.02,22.98977,1.54,495.8,1.9,52.7,0.93,11,1
Mo,CdTe,M_i_Cd_site,2.063,7.872,0,-1,5,6,0.25,4,3,0.59,95.94,1.3,684.9,1.362,96,2.16,42,6
Co,CdTe,M_i_old,1.263,3.534,0,1,4,9,0.5,3,3,0.65,58.9332,1.16,758,1.253,70,1.88,27,3
S,CdTe,M_Cd,0.433,1.542,2,3,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4
Al,CdTe,M_i_Cd_site,-0.185,0.831,0,2,3,13,0.25,4,3,0.54,26.98154,1.18,577.6,1.43,45,1.61,13,3
Hf,CdTe,M_Cd,2.02,7.539,2,1,6,4,0,0,4,-0.12,66.08,0.03,-225.7,0.075,0,-0.39,24,2
Si,CdSe,M_Se,-0.635,0.53,-2,1,3,14,1,4,0,-0.24,-50.8745,-0.05,-154.5,-0.08,61.36,0.65,20,2
Cs,CdTe,M_Cd,-0.453,0.636,2,5,6,1,0,0,4,0.79,20.4954,0.94,-492,1.181,45.49,-0.9,7,-1
Na,CdTe,M_i_Te_site,-0.423,0.655,0,2,3,1,0.75,3,4,1.02,22.98977,1.54,495.8,1.9,52.7,0.93,11,1
Pt,CdTe,M_Cd,-0.387,0.679,2,4,6,10,0,0,4,-0.32,82.67,-0.11,2.3,-0.109,205.3,0.59,30,2
N,CdTe,M_Te,-0.399,0.671,-2,-1,2,15,1,4,0,0.74,-113.5933,-0.61,533.1,-0.68,-197.15,0.94,-45,-1
Ga,CdTe,M_Te,0.262,1.299,-2,-1,4,13,1,4,0,-0.35,-57.877,-0.1,-290.4,-0.19,-161.15,-0.29,-21,-3
Be,CdTe,M_i_Cd_site,-0.689,0.502,0,3,2,2,0.25,4,3,0.45,9.01218,0.9,899.4,1.12,-240,1.57,4,2
Si,CdTe,M_i_old,2.48,11.942,0,-2,3,14,0.5,3,3,0.26,28.0855,1.11,786.4,1.32,133.6,1.9,14,4
In,CdTe,M_i_Te_site,0.064,1.066,0,3,5,13,0.75,3,4,0.8,114.82,1.44,558.3,1.66,29,1.78,49,3
P,CdTe,M_Cd,-0.473,0.623,2,4,3,15,0,0,4,-0.78,-81.43624,-0.35,144,-0.209,71.7,0.5,-33,3
F,CdSe,M_i_Cd_site,0.116,1.123,0,0,2,17,0.25,4,3,1.33,18.9984,0.72,1681,0.72,328,3.98,9,1
Se,CdSe,M_i_Se_site,0.737,2.09,0,1,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cd,CdSe,M_i_old,-0.631,0.532,0,3,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Li,CdTe,M_i_Te_site,2.586,13.28,0,-2,2,1,0.75,3,4,0.76,6.941,1.23,520.2,1.55,59.8,0.98,3,1
Sr,CdTe,M_Cd,-0.641,0.527,2,5,5,2,0,0,4,0.31,-24.79,0.5,-318.2,0.661,-168,-0.74,-10,0
O,CdTe,M_Te,-0.329,0.72,-2,-1,2,16,1,4,0,0.43,-111.6006,-0.63,444.7,-0.87,-49.05,1.34,-44,-4
B,CdTe,M_Cd,-0.658,0.518,2,4,2,13,0,0,4,-0.72,-101.599,-0.59,-67.1,-0.509,27,0.35,-43,1
Se,CdTe,M_Te,-0.232,0.793,-2,-1,4,16,1,4,0,-0.47,-48.64,-0.2,71.7,-0.2,4.81,0.45,-18,0
Si,CdTe,M_Te,0.627,1.872,-2,-3,3,14,1,4,0,-0.71,-99.5145,-0.25,-82.8,-0.28,-56.55,-0.2,-38,-2
Cr,CdTe,M_Te,1.564,4.778,-2,-3,4,6,1,4,0,-0.35,-75.604,-0.18,-216.4,-0.351,-126.15,-0.44,-28,0
La,CdTe,M_i_old,2.553,12.842,0,-2,6,3,0.5,3,3,1.16,138.9055,1.25,538.1,1.877,50,1.1,57,3
N,CdTe,M_i_Te_site,2.329,10.269,0,-2,2,15,0.75,3,4,1.71,14.0067,0.75,1402.3,0.92,-7,3.04,7,5
Tc,CdTe,M_i_old,2.013,7.485,0,-1,5,7,0.5,3,3,0.56,98,1.27,702,1.358,70,1.9,43,7
Cd,CdTe,M_i_old,0.734,2.083,0,2,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Sn,CdTe,M_i_old,2.522,12.453,0,-2,5,14,0.5,3,3,0.71,118.71,1.41,708.6,1.62,121,1.96,50,4
S,CdTe,M_i_Te_site,-0.439,0.645,0,3,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
As,CdTe,M_i_Cd_site,0.159,1.173,0,3,4,15,0.25,4,3,0.58,74.9216,1.2,947,1.39,77,2.16,33,5
Pd,CdTe,M_i_Te_site,1.981,7.247,0,-1,5,10,0.75,3,4,0.64,106.42,1.28,805,1.375,60,2.2,46,4
Ga,CdTe,M_i_Cd_site,2.488,12.035,0,-2,4,13,0.25,4,3,0.62,69.723,1.26,578.8,1.41,29,1.81,31,3
Cl,CdSe,M_i_Se_site,-0.647,0.524,0,3,3,17,0.75,3,4,1.81,35.4527,0.99,1251.1,0.99,348.8,3.16,17,7
Na,CdTe,M_i_Cd_site,1.762,5.823,0,0,3,1,0.25,4,3,1.02,22.98977,1.54,495.8,1.9,52.7,0.93,11,1
Be,CdTe,M_Cd,-0.921,0.398,2,5,2,2,0,0,4,-0.5,-103.39782,-0.51,31.7,-0.369,-240,-0.12,-44,0
Pb,CdTe,M_i_Cd_site,2.443,11.512,0,-2,6,14,0.25,4,3,1.19,207.2,1.47,715.5,1.75,110,2.33,82,4
C,CdTe,M_i_old,1.86,6.424,0,-1,2,14,0.5,3,3,0.16,12.011,0.77,1086.4,0.91,122.3,2.55,6,4
Ti,CdTe,M_Cd,0.113,1.12,2,4,4,4,0,0,4,-0.34,-64.53,-0.09,-209.7,-0.041,20,-0.15,-26,2
I,CdTe,M_i_Te_site,2.45,11.583,0,-2,5,17,0.75,3,4,2.2,126.9045,1.33,1008.4,1.33,295.3,2.66,53,7
S,CdTe,M_Cd,-0.734,0.48,2,5,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4
Cu,CdTe,M_Cd,-0.943,0.389,2,5,4,11,0,0,4,-0.22,-48.954,-0.24,-122.3,-0.211,118.3,0.21,-19,0
Si,CdTe,M_i_old,1.994,7.342,0,-1,3,14,0.5,3,3,0.26,28.0855,1.11,786.4,1.32,133.6,1.9,14,4
S,CdTe,M_Cd,2.035,7.651,2,0,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4
Sr,CdTe,M_i_Te_site,1.578,4.844,0,1,5,2,0.75,3,4,1.26,87.62,1.91,549.5,2.15,-168,0.95,38,2
S,CdTe,M_Te,-0.598,0.55,-2,0,3,16,1,4,0,-0.68,-95.534,-0.34,130.38,-0.33,10.27,0.48,-36,0
Zn,CdTe,M_Cd,1.912,6.765,2,1,4,12,0,0,4,-0.21,-47.02,-0.16,38.7,-0.157,0,-0.04,-18,0
Ir,CdS,M_i_S_site,2.844,17.184,0,-2,6,9,0.75,3,4,0.63,192.22,1.27,880,1.357,150,2.2,77,3
V,CdS,M_Cd,1.333,3.794,2,3,4,5,0,0,4,-0.41,-61.4685,-0.19,-217.7,-0.168,50,-0.06,-25,3
Li,CdTe,M_Te,1.267,3.55,-2,-2,2,1,1,4,0,-0.21,-120.659,-0.13,-349,-0.05,-130.35,-1.12,-49,-5
Cd,CdTe,M_i_Cd_site,-0.65,0.522,0,3,5,12,0.25,4,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Sc,CdTe,M_i_Te_site,1.565,4.782,0,1,4,3,0.75,3,4,0.75,44.9559,1.44,631,1.606,18.1,1.36,21,3
Ba,CdTe,M_Cd,-0.586,0.556,2,5,6,2,0,0,4,0.47,24.92,0.57,-364.8,0.731,-52,-0.8,8,0
B,CdTe,M_i_old,-0.272,0.762,0,2,2,13,0.5,3,3,0.23,10.811,0.82,800.6,0.98,27,2.04,5,3
Au,CdTe,M_i_old,2.381,10.812,0,-2,6,11,0.5,3,3,0.85,196.9665,1.34,890.1,1.442,222.74,2.54,79,3
Ag,CdTe,M_i_Te_site,-0.396,0.673,0,2,5,11,0.75,3,4,1.15,107.868,1.34,731,1.444,125.7,1.93,47,2
Bi,CdTe,M_i_Cd_site,1.885,6.586,0,-1,6,15,0.25,4,3,1.03,208.9804,1.46,703.3,1.7,110,2.02,83,5
Br,CdS,M_S,3.435,31.025,-2,-4,4,17,1,4,0,1.67,47.838,0.12,140.32,-0.13,124.18,0.38,19,1
Si,CdTe,M_Te,-0.122,0.885,-2,-1,3,14,1,4,0,-0.71,-99.5145,-0.25,-82.8,-0.28,-56.55,-0.2,-38,-2
As,CdTe,M_i_Cd_site,1.545,4.688,0,-1,4,15,0.25,4,3,0.58,74.9216,1.2,947,1.39,77,2.16,33,5
W,CdTe,M_i_Te_site,0.344,1.411,0,3,6,6,0.75,3,4,0.6,183.85,1.3,770,1.37,60,2.36,74,6
Bi,CdTe,M_i_Cd_site,1.093,2.984,0,1,6,15,0.25,4,3,1.03,208.9804,1.46,703.3,1.7,110,2.02,83,5
Sb,CdTe,M_i_Te_site,2.082,8.017,0,-2,5,15,0.75,3,4,0.76,121.757,1.4,833.7,1.59,101,2.05,51,5
Pb,CdTe,M_Cd,1.654,5.226,2,2,6,14,0,0,4,0.24,94.79,0.06,-152.2,0.261,110,0.64,34,2
Bi,CdTe,M_i_Te_site,1.849,6.353,0,-1,6,15,0.75,3,4,1.03,208.9804,1.46,703.3,1.7,110,2.02,83,5
B,CdTe,M_Cd,1.398,4.049,2,2,2,13,0,0,4,-0.72,-101.599,-0.59,-67.1,-0.509,27,0.35,-43,1
Rh,CdTe,M_i_Te_site,-0.52,0.595,0,3,5,9,0.75,3,4,0.67,102.9055,1.25,720,1.345,120,2.28,45,6
Sr,CdSe,M_i_Se_site,2.807,16.555,0,-1,5,2,0.75,3,4,1.26,87.62,1.91,549.5,2.15,168,0.95,38,2
Tl,CdTe,M_i_Te_site,-0.277,0.758,0,2,6,13,0.75,3,4,1.59,204.383,1.48,589.3,1.71,30,2.04,81,3
B,CdTe,M_i_old,2.31,10.073,0,-2,2,13,0.5,3,3,0.23,10.811,0.82,800.6,0.98,27,2.04,5,3
Be,CdS,M_i_Cd_site,1.459,4.304,0,1,2,2,0.25,4,3,0.45,9.01218,0.9,899.4,1.12,-240,1.57,4,2
Rb,CdTe,M_i_Cd_site,2.634,13.925,0,-2,5,1,0.25,4,3,1.61,85.4678,2.16,403,2.48,46.89,0.82,37,4
Rb,CdS,M_i_S_site,-0.275,0.759,0,2,5,1,0.75,3,4,1.61,85.4678,2.16,403,2.48,46.89,0.82,37,4
Na,CdTe,M_i_Te_site,-0.743,0.476,0,3,3,1,0.75,3,4,1.02,22.98977,1.54,495.8,1.9,52.7,0.93,11,1
N,CdTe,M_i_Cd_site,0.968,2.633,0,-1,2,15,0.25,4,3,1.71,14.0067,0.75,1402.3,0.92,-7,3.04,7,5
Au,CdTe,M_Cd,-0.879,0.415,2,5,6,11,0,0,4,-0.1,84.5565,-0.07,22.4,-0.047,222.74,0.85,31,1
Rb,CdTe,M_Cd,-0.552,0.576,2,5,5,1,0,0,4,0.66,-26.9422,0.75,-464.7,0.991,46.89,-0.87,-11,2
Hg,CdTe,M_Cd,-0.515,0.598,2,4,6,12,0,0,4,0.07,88.18,0.08,139.3,0.111,0,0.31,32,0
Cr,CdTe,M_Te,2.025,7.58,-2,-4,4,6,1,4,0,-0.35,-75.604,-0.18,-216.4,-0.351,-126.15,-0.44,-28,0
Ga,CdTe,M_i_Cd_site,1.733,5.659,0,0,4,13,0.25,4,3,0.62,69.723,1.26,578.8,1.41,29,1.81,31,3
Mo,CdTe,M_i_Cd_site,2.404,11.073,0,-2,5,6,0.25,4,3,0.59,95.94,1.3,684.9,1.362,96,2.16,42,6
Ba,CdTe,M_i_old,1.921,6.826,0,0,6,2,0.5,3,3,1.42,137.33,1.98,502.9,2.22,-52,0.89,56,2
Pb,CdTe,M_i_old,0.717,2.049,0,2,6,14,0.5,3,3,1.19,207.2,1.47,715.5,1.75,110,2.33,82,4
Ag,CdTe,M_i_Te_site,1.723,5.6,0,0,5,11,0.75,3,4,1.15,107.868,1.34,731,1.444,125.7,1.93,47,2
B,CdTe,M_Te,-0.584,0.558,-2,0,2,13,1,4,0,-0.74,-116.789,-0.54,-68.6,-0.62,-163.15,-0.06,-47,-3
Mg,CdTe,M_i_Cd_site,0.899,2.458,0,2,3,2,0.25,4,3,0.72,24.305,1.36,737.7,1.6,-230,1.31,12,2
Fe,CdTe,M_i_Te_site,1.563,4.773,0,0,4,8,0.75,3,4,0.55,55.847,1.17,759.3,1.241,24,1.83,26,6
Zn,CdS,M_S,2.261,9.595,-2,-3,4,12,1,4,0,0.45,33.324,0.23,-93.18,0.062,-200.42,-0.93,14,-4
Zr,CdTe,M_i_old,2.063,7.873,0,-1,5,4,0.5,3,3,0.84,91.224,1.45,660,1.6,50,1.33,40,4
Cd,CdTe,M_Cd,-0.803,0.448,2,5,5,12,0,0,4,0,0,0,0,0,0,0,0,0
W,CdTe,M_i_old,2.266,9.646,0,-2,6,6,0.5,3,3,0.6,183.85,1.3,770,1.37,60,2.36,74,6
Os,CdTe,M_i_Cd_site,2.327,10.249,0,-2,6,8,0.25,4,3,0.63,190.2,1.26,840,1.34,110,2.2,76,8
Pt,CdTe,M_Te,-0.271,0.762,-2,-1,6,10,1,4,0,-0.34,67.48,-0.06,0.8,-0.22,15.15,0.18,26,-2
Li,CdTe,M_Te,1.621,5.06,-2,-3,2,1,1,4,0,-0.21,-120.659,-0.13,-349,-0.05,-130.35,-1.12,-49,-5
Bi,CdSe,M_i_Cd_site,1.564,4.778,0,1,6,15,0.25,4,3,1.03,208.9804,1.46,703.3,1.7,110,2.02,83,5
W,CdTe,M_Te,0.934,2.545,-2,0,6,6,1,4,0,-0.37,56.25,-0.06,-99.2,-0.23,-130.15,0.26,22,0
Cd,CdSe,M_i_Se_site,2.324,10.22,0,-1,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Cr,CdTe,M_Cd,2.267,9.654,2,0,4,6,0,0,4,-0.33,-60.414,-0.23,-214.9,-0.24,64,-0.03,-24,4
Cd,CdSe,M_i_old,3.015,20.395,0,-2,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Ca,CdTe,M_i_Te_site,1.064,2.898,0,2,4,2,0.75,3,4,1,40.078,1.74,589.8,1.97,-156,1,20,2
Re,CdTe,M_i_Cd_site,0.265,1.304,0,2,6,7,0.25,4,3,0.53,186.207,1.28,760,1.37,14,1.9,75,7
Br,CdS,M_S,3.126,22.786,-2,-3,4,17,1,4,0,1.67,47.838,0.12,140.32,-0.13,124.18,0.38,19,1
Ga,CdTe,M_i_Te_site,2.682,14.617,0,-2,4,13,0.75,3,4,0.62,69.723,1.26,578.8,1.41,29,1.81,31,3
Te,CdTe,M_i_Te_site,1.035,2.814,0,0,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6
Mn,CdTe,M_i_Te_site,-0.695,0.499,0,3,4,7,0.75,3,4,0.67,54.938,1.17,717.4,1.24,0,1.55,25,7
Hf,CdTe,M_i_Cd_site,1.755,5.783,0,0,6,4,0.25,4,3,0.83,178.49,1.44,642,1.564,0,1.3,72,4
S,CdS,M_i_Cd_site,-0.274,0.76,0,2,3,16,0.25,4,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Cs,CdTe,M_i_Cd_site,-0.587,0.556,0,3,6,1,0.25,4,3,1.74,132.9054,2.35,375.7,2.67,45.49,0.79,55,1
Sn,CdTe,M_i_Te_site,1.492,4.444,0,1,5,14,0.75,3,4,0.71,118.71,1.41,708.6,1.62,121,1.96,50,4
Se,CdTe,M_i_Te_site,-0.128,0.88,0,3,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Pb,CdTe,M_i_Te_site,2.487,12.03,0,-2,6,14,0.75,3,4,1.19,207.2,1.47,715.5,1.75,110,2.33,82,4
Ru,CdTe,M_Cd,2.145,8.546,2,0,5,8,0,0,4,-0.33,-11.34,-0.16,-156.7,-0.164,110,0.51,-4,6
V,CdS,M_Cd,-0.291,0.748,2,5,4,5,0,0,4,-0.41,-61.4685,-0.19,-217.7,-0.168,50,-0.06,-25,3
W,CdTe,M_i_Te_site,1.252,3.497,0,1,6,6,0.75,3,4,0.6,183.85,1.3,770,1.37,60,2.36,74,6
In,CdS,M_Cd,1.527,4.605,2,3,5,13,0,0,4,-0.15,2.41,0.03,-309.4,0.171,29,0.09,1,1
W,CdTe,M_i_Te_site,2.066,7.895,0,-1,6,6,0.75,3,4,0.6,183.85,1.3,770,1.37,60,2.36,74,6
Mn,CdTe,M_Te,2.086,8.05,-2,-4,4,7,1,4,0,-0.3,-72.662,-0.19,-151.8,-0.36,-190.15,-0.55,-27,1
Pd,CdTe,M_i_old,-0.349,0.706,0,2,5,10,0.5,3,3,0.64,106.42,1.28,805,1.375,60,2.2,46,4
Mn,CdTe,M_Cd,-0.557,0.573,2,4,4,7,0,0,4,-0.28,-57.472,-0.24,-150.3,-0.249,0,-0.14,-23,5
Li,CdTe,M_i_old,-0.41,0.664,0,2,2,1,0.5,3,3,0.76,6.941,1.23,520.2,1.55,59.8,0.98,3,1
Sn,CdTe,M_Te,0.938,2.555,-2,-3,5,14,1,4,0,-0.26,-8.89,0.05,-160.6,0.02,-69.15,-0.14,-2,-2
W,CdTe,M_i_old,0.552,1.737,0,2,6,6,0.5,3,3,0.6,183.85,1.3,770,1.37,60,2.36,74,6
La,CdTe,M_Cd,2.227,9.268,2,1,6,3,0,0,4,0.21,26.4955,-0.16,-329.6,0.388,50,-0.59,9,1
Ca,CdTe,M_Te,-0.066,0.936,-2,1,4,2,1,4,0,0.03,-87.522,0.38,-279.4,0.37,-346.15,-1.1,-32,-4
Ir,CdTe,M_Te,2.106,8.217,-2,-4,6,9,1,4,0,-0.34,64.62,-0.09,10.8,-0.243,-40.15,0.1,25,-3
Re,CdTe,M_i_old,1.88,6.557,0,-1,6,7,0.5,3,3,0.53,186.207,1.28,760,1.37,14,1.9,75,7
Sc,CdTe,M_i_Te_site,2.649,14.134,0,-2,4,3,0.75,3,4,0.75,44.9559,1.44,631,1.606,18.1,1.36,21,3
Mg,CdTe,M_i_Te_site,-0.662,0.516,0,3,3,2,0.75,3,4,0.72,24.305,1.36,737.7,1.6,-230,1.31,12,2
O,CdS,M_Cd,0.467,1.596,2,2,2,16,0,0,4,0.45,-96.4106,-0.68,446.2,-0.759,141.1,1.75,-40,0
Se,CdTe,M_i_old,-0.557,0.573,0,3,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6
Cu,CdTe,M_i_Te_site,1.222,3.394,0,1,4,11,0.75,3,4,0.73,63.456,1.17,745.4,1.278,118.3,1.9,29,2
S,CdTe,M_Te,-0.274,0.76,-2,-1,3,16,1,4,0,-0.68,-95.534,-0.34,130.38,-0.33,10.27,0.48,-36,0
O,CdTe,M_i_Te_site,1.49,4.438,0,-1,2,16,0.75,3,4,1.4,15.9994,0.73,1313.9,0.73,141.1,3.44,8,2
V,CdTe,M_Te,2.008,7.445,-2,-4,4,5,1,4,0,-0.43,-76.6585,-0.14,-219.2,-0.279,-140.15,-0.47,-29,-1
Co,CdTe,M_i_old,2.082,8.021,0,-1,4,9,0.5,3,3,0.65,58.9332,1.16,758,1.253,70,1.88,27,3
Si,CdTe,M_i_Cd_site,2.205,9.07,0,-2,3,14,0.25,4,3,0.26,28.0855,1.11,786.4,1.32,133.6,1.9,14,4
Si,CdTe,M_i_Te_site,1.365,3.914,0,1,3,14,0.75,3,4,0.26,28.0855,1.11,786.4,1.32,133.6,1.9,14,4
Ni,CdTe,M_i_Cd_site,-0.232,0.793,0,2,4,10,0.25,4,3,0.69,58.6934,1.15,736.7,1.246,111,1.91,28,3
Au,CdSe,M_i_Cd_site,1.492,4.447,0,0,6,11,0.25,4,3,0.85,196.9665,1.34,890.1,1.442,222.74,2.54,79,3
F,CdTe,M_i_old,-0.229,0.795,0,1,2,17,0.5,3,3,1.33,18.9984,0.72,1681,0.72,328,3.98,9,1
Zn,CdTe,M_i_Te_site,0.659,1.933,0,2,4,12,0.75,3,4,0.74,65.39,1.25,906.4,1.332,0,1.65,30,2
Ti,CdTe,M_i_Cd_site,1.312,3.715,0,1,4,4,0.25,4,3,0.61,47.88,1.32,658,1.448,20,1.54,22,4
Hf,CdTe,M_Te,2.15,8.582,-2,-4,6,4,1,4,0,-0.14,50.89,0.08,-227.2,-0.036,-190.15,-0.8,20,-2
P,CdTe,M_Te,-0.293,0.746,-2,-1,3,15,1,4,0,-0.8,-96.62624,-0.3,142.5,-0.32,-118.45,0.09,-37,-1
Pd,CdTe,M_i_Cd_site,2.35,10.49,0,-2,5,10,0.25,4,3,0.64,106.42,1.28,805,1.375,60,2.2,46,4
Bi,CdTe,M_i_Te_site,0.902,2.465,0,2,6,15,0.75,3,4,1.03,208.9804,1.46,703.3,1.7,110,2.02,83,5
Cs,CdS,M_i_old,3.092,22.032,0,-1,6,1,0.5,3,3,1.74,132.9054,2.35,375.7,2.67,45.49,0.79,55,1
Re,CdTe,M_Cd,2.072,7.943,2,0,6,7,0,0,4,-0.42,73.797,-0.13,-107.7,-0.119,14,0.21,27,5
Hg,CdTe,M_i_old,2.502,12.21,0,-2,6,12,0.5,3,3,1.02,200.59,1.49,1007,1.6,0,2,80,2
Pt,CdTe,M_Te,-0.577,0.561,-2,0,6,10,1,4,0,-0.34,67.48,-0.06,0.8,-0.22,15.15,0.18,26,-2
Sc,CdTe,M_i_old,2.541,12.686,0,-2,4,3,0.5,3,3,0.75,44.9559,1.44,631,1.606,18.1,1.36,21,3
Sb,CdTe,M_i_Te_site,1.453,4.276,0,0,5,15,0.75,3,4,0.76,121.757,1.4,833.7,1.59,101,2.05,51,5
V,CdS,M_Cd,2.515,12.364,2,1,4,5,0,0,4,-0.41,-61.4685,-0.19,-217.7,-0.168,50,-0.06,-25,3
Hf,CdTe,M_Cd,-0.784,0.456,2,5,6,4,0,0,4,-0.12,66.08,0.03,-225.7,0.075,0,-0.39,24,2
Ni,CdTe,M_Cd,-0.511,0.6,2,4,4,10,0,0,4,-0.26,-53.7166,-0.26,-131,-0.243,111,0.22,-20,1
Tc,CdTe,M_Cd,1.302,3.675,2,2,5,7,0,0,4,-0.39,-14.41,-0.14,-165.7,-0.131,70,0.21,-5,5
Ni,CdTe,M_i_Te_site,0.66,1.935,0,1,4,10,0.75,3,4,0.69,58.6934,1.15,736.7,1.246,111,1.91,28,3
Al,CdTe,M_Te,-0.1,0.905,-2,1,3,13,1,4,0,-0.43,-100.61846,-0.18,-291.6,-0.17,-145.15,-0.49,-39,-3
Cu,CdTe,M_Te,1.939,6.949,-2,-4,4,11,1,4,0,-0.24,-64.144,-0.19,-123.8,-0.322,-71.85,-0.2,-23,-4
Ru,CdTe,M_Cd,1.608,4.993,2,1,5,8,0,0,4,-0.33,-11.34,-0.16,-156.7,-0.164,110,0.51,-4,6
In,CdTe,M_Cd,2.033,7.637,2,1,5,13,0,0,4,-0.15,2.41,0.03,-309.4,0.171,29,0.09,1,1
Li,CdTe,M_Te,0.365,1.441,-2,0,2,1,1,4,0,-0.21,-120.659,-0.13,-349,-0.05,-130.35,-1.12,-49,-5
Al,CdTe,M_Cd,-0.544,0.581,2,4,3,13,0,0,4,-0.41,-85.42846,-0.23,-290.1,-0.059,45,-0.08,-35,1
K,CdTe,M_i_Cd_site,1.812,6.124,0,0,4,1,0.25,4,3,1.51,39.0983,2.03,418.8,2.35,48.36,0.82,19,1
Cd,CdS,M_i_S_site,1.781,5.934,0,1,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Au,CdTe,M_i_Cd_site,-0.42,0.657,0,2,6,11,0.25,4,3,0.85,196.9665,1.34,890.1,1.442,222.74,2.54,79,3
Sr,CdTe,M_Te,1.96,7.096,-2,-3,5,2,1,4,0,0.29,-39.98,0.55,-319.7,0.55,-358.15,-1.15,-14,-4
Re,CdTe,M_Te,0.675,1.965,-2,1,6,7,1,4,0,-0.44,58.607,-0.08,-109.2,-0.23,-176.15,-0.2,23,1
Au,CdTe,M_i_Te_site,-0.38,0.684,0,2,6,11,0.75,3,4,0.85,196.9665,1.34,890.1,1.442,222.74,2.54,79,3
Pd,CdSe,M_i_Se_site,1.557,4.744,0,0,5,10,0.75,3,4,0.64,106.42,1.28,805,1.375,60,2.2,46,4
C,CdSe,M_Cd,2.641,14.029,2,0,2,14,0,0,4,-0.79,-100.399,-0.64,218.7,-0.579,122.3,0.86,42,2
Pd,CdTe,M_Cd,0.464,1.59,2,2,5,10,0,0,4,-0.31,-5.99,-0.13,-62.7,-0.114,60,0.51,-2,2
Na,CdTe,M_Te,1.24,3.456,-2,-1,3,1,1,4,0,0.05,-104.61023,0.18,-373.4,0.3,-137.45,-1.17,-41,-5
Ca,CdTe,M_i_old,1.862,6.438,0,0,4,2,0.5,3,3,1,40.078,1.74,589.8,1.97,-156,1,20,2
